Order ID,Order Date,Customer ID,Customer Name,City,Region,Segment,Category,Product,Quantity,Cost Price,Unit Price,Discount,Sales,Profit,Payment Method
ORD006912,2024-05-09,,,East Sarahtown,East,Corporate,Furniture,Product_89,1,108.02,186.81,0.15,158.79,50.77,Net Banking
ORD006913,2026-04-13,CUST1964,Jessica Matthews,Whitefurt,East,Consumer,Office Supplies,Product_54,4,179.76,286.88,0.15,975.39,256.35,UPI
ORD006914,2026-05-08,CUST8719,Samantha Adkins,Stuartburgh,,Home Office,Sports,Product_171,2,179.39,252.18,0.1,453.92,95.14,Net Banking
ORD006915,2025-11-01,CUST6734,Matthew Guerrero,Smithside,North,Consumer,Office Supplies,Product_124,7,15.87,18.05,0.15,107.4,-3.69,Net Banking
ORD006916,2023-12-07,,,New Samuel,East,Corporate,Furniture,Product_44,2,231.93,365.51,0.0,731.02,267.16,UPI
ORD006917,2025-04-17,CUST4761,Christopher Riley,Douglastown,,Home Office,Clothing,Product_25,3,253.99,558.47,0.15,1424.1,662.13,
ORD006918,2025-07-09,CUST4000,Kimberly Gordon,Sheenamouth,West,Home Office,Clothing,Product_178,5,213.47,410.27,0.1,1846.22,778.87,Net Banking
ORD006919,2025-08-11,CUST4440,Bill Gilbert,Kurtbury,East,Home Office,Sports,Product_51,2,153.88,330.61,0.2,528.98,221.22,Card
ORD006920,2026-03-09,CUST4782,Brandon Anderson,,North,Consumer,Electronics,Product_30,3,493.8,840.89,0.1,2270.4,789.0,Cash
ORD006921,2023-11-06,CUST3224,Donald Sanders,West Sophia,East,Corporate,Electronics,Product_197,6,293.11,521.89,0.15,2661.64,902.98,Card
ORD006922,2026-04-12,CUST4601,Tamara Hawkins,Michaelton,North,Corporate,Electronics,Product_136,3,344.4,436.75,0.15,1113.71,80.51,Card
ORD006923,2024-08-24,CUST9123,Alexander Campbell,North Jeffrey,North,Home Office,Furniture,Product_191,4,331.9,727.9,0.2,2329.28,1001.68,UPI
ORD006924,2025-04-17,CUST7437,John Herring,Lake Sonya,South,Consumer,Furniture,Product_38,7,243.64,340.02,0.2,1904.11,198.63,Cash
ORD006925,2024-01-01,CUST2767,Marvin Rubio,West Angela,North,Corporate,Office Supplies,Product_105,2,377.11,810.78,0.15,1378.33,624.11,Net Banking
ORD006926,2025-03-23,CUST8151,Shannon Cobb,New Phillipbury,North,Home Office,Sports,Product_133,6,481.56,656.02,0.05,3739.31,849.95,Card
ORD006927,2025-09-11,CUST9755,Chelsea Wolfe,Port Josefurt,South,Consumer,Office Supplies,Product_57,3,367.91,433.84,0.05,1236.44,132.71,Net Banking
ORD006928,2024-08-23,CUST4534,Laura Erickson,New Tannerburgh,North,Consumer,Clothing,Product_185,5,119.04,221.04,0.3,773.64,178.44,Card
ORD006929,2026-02-02,CUST3660,Amy Koch,West Alyssaborough,South,Corporate,Clothing,Product_175,4,341.59,567.97,0.1,2044.69,678.33,Cash
ORD006930,2025-07-10,CUST7767,Bradley Herrera,Williamsmouth,West,Corporate,Clothing,Product_192,6,365.37,749.86,0.0,4499.16,2306.94,Cash
ORD006931,2026-05-01,CUST4148,Tim Matthews,Rayfurt,East,Home Office,Electronics,Product_159,7,469.61,674.98,0.1,4252.37,965.1,Cash
ORD006932,2024-09-25,CUST9087,Robyn Allen,Edwardburgh,West,Consumer,Office Supplies,Product_181,1,14.38,20.55,0.05,19.52,5.14,
ORD006933,2025-09-13,CUST5998,John Thompson,Jenniferborough,West,Corporate,Furniture,Product_86,7,171.66,191.32,0.05,1272.28,70.66,Card
ORD006934,2023-12-13,CUST1167,Susan Holland,Jessebury,SOUTH,Consumer,Clothing,Product_93,4,166.6,323.46,0.15,1099.76,433.36,Net Banking
ORD006935,2024-10-21,CUST1887,Michael Farmer Jr.,Harrischester,North,Corporate,Office Supplies,Product_153,7,170.32,323.27,0.15,1923.46,731.22,Card
ORD006936,2023-07-15,,,North Christopherstad,North,Home Office,Office Supplies,Product_162,2,57.1,83.36,0.15,141.71,27.51,UPI
ORD006937,2025-10-19,CUST6487,David Evans,Andersonmouth,,Corporate,Office Supplies,Product_158,7,387.7,776.64,0.0,5436.48,2722.58,Net Banking
ORD006938,2026-02-12,CUST2328,Kevin Dean,North Rebeccaview,South,Consumer,Sports,Product_154,2,253.28,285.71,0.1,514.28,7.72,Net Banking
ORD006939,2024-11-06,CUST5963,Kristi Miller,Meredithside,North,Consumer,Electronics,Product_15,2,446.49,933.53,0.3,1306.94,413.96,Card
ORD006940,2024-02-23,CUST4905,Christopher Dean,,South,Consumer,Sports,Product_129,6,363.86,798.06,0.15,4070.11,1886.95,Net Banking
ORD006941,2023-07-09,CUST2685,Frederick Molina DVM,North Elizabethchester,North,Consumer,Sports,Product_139,5,300.79,635.59,0.05,3019.05,1515.1,UPI
ORD006942,2024-01-25,CUST5742,Brian Lane,West Johnstad,South,Consumer,Sports,Product_150,3,160.25,220.14,0.0,660.42,179.67,Card
ORD006943,2023-11-05,CUST2276,Raymond Dorsey,Charlesfort,West,Consumer,Office Supplies,Product_121,7,109.97,177.43,0.0,1242.01,472.22,Net Banking
ORD006944,2026-03-22,CUST2352,Patrick Duran,New Michaelborough,West,Corporate,Sports,Product_132,2,249.59,407.94,0.3,571.12,71.94,Card
ORD006945,2024-07-21,CUST1120,Carrie Arnold,,North,Corporate,Electronics,Product_129,5,251.4,440.34,0.05,2091.61,834.61,Net Banking
ORD006946,2025-01-19,CUST5240,Donna Gibson,West Joel,North,Home Office,Electronics,Product_90,4,7.49,15.85,0.3,44.38,14.42,Cash
ORD006947,2025-03-31,CUST7090,Jennifer Bean,Clarenceborough,East,Consumer,Furniture,Product_183,4,32.04,46.3,0.05,175.94,47.78,
ORD006948,2024-02-22,CUST7115,Zachary Mcbride,North Melvinstad,North,Consumer,Furniture,Product_119,2,377.73,473.88,0.0,947.76,192.3,Card
ORD006949,2024-12-09,CUST9340,Charles Valdez,,South,Home Office,Office Supplies,Product_183,2,44.45,53.95,0.0,107.9,19.0,
ORD006950,2024-11-25,,,Port Jacob,,Consumer,Furniture,Product_48,2,66.37,98.34,0.05,186.85,54.11,Net Banking
ORD006951,2025-08-22,CUST9399,Lisa Santana,East Elizabethstad,East,Home Office,Electronics,Product_99,5,225.09,465.62,0.1,2095.29,969.84,Cash
ORD006952,2025-12-26,CUST2057,Aaron Williams,,East,Corporate,Sports,Product_71,5,323.88,682.53,0.1,3071.38,1451.98,Card
ORD006953,2025-05-25,CUST9562,Brittney Daniels,Dennisside,South,Consumer,Sports,Product_115,2,248.83,287.69,0.2,460.3,-37.36,Net Banking
ORD006954,2024-09-26,CUST1870,Carolyn Campbell,Markbury,West,Corporate,Electronics,Product_178,1,220.3,282.39,0.2,225.91,5.61,UPI
ORD006955,2025-12-25,CUST3265,Andrew Morgan,North Stacey,South,Consumer,Clothing,Product_33,1,173.53,341.37,0.0,341.37,167.84,UPI
ORD006956,2025-07-27,CUST8927,Michael Williams,Port Glenn,East,Corporate,Clothing,Product_161,2,434.73,919.43,0.2,1471.09,601.63,Cash
ORD006957,2023-11-17,CUST8790,Andrew Mccormick,Ernestbury,West,Corporate,Furniture,Product_195,3,423.6,681.23,0.1,1839.32,568.52,UPI
ORD006958,2025-04-17,,,East Catherine,North,Consumer,Clothing,Product_115,5,354.83,663.13,0.05,3149.87,1375.72,Net Banking
ORD006959,2026-03-25,CUST5759,Alexa Jacobson,New Ryan,West,Corporate,Clothing,Product_166,7,167.62,341.19,0.0,2388.33,1214.99,Net Banking
ORD006960,2024-01-15,CUST3812,Trevor Cohen DVM,Lake Robertmouth,North,Consumer,Electronics,Product_197,4,232.81,494.84,0.3,1385.55,454.31,
ORD006961,2024-07-08,CUST2726,Mary Townsend,Tamaraview,East,Home Office,Sports,Product_120,2,284.27,515.04,0.0,1030.08,461.54,Net Banking
ORD006962,2024-10-11,CUST6759,Steven Jones,Bradleyside,,Corporate,Electronics,Product_115,6,121.14,193.83,0.0,1162.98,436.14,Card
ORD006963,2026-02-03,CUST2645,John Stewart,Lake Jefferyburgh,South,Corporate,Office Supplies,Product_65,7,489.74,754.59,0.3,3697.49,269.31,Cash
ORD006964,2026-02-16,CUST3858,Brendan Meyer,Laurenside,West,Consumer,Office Supplies,Product_191,4,369.15,799.71,0.15,2719.01,1242.41,Cash
ORD006965,2023-08-19,CUST4371,Gregory Robinson,Michaelview,North,Consumer,Office Supplies,Product_163,2,148.13,271.94,0.15,462.3,166.04,Card
ORD006966,2026-02-24,CUST3369,Christina Fox,West Andrew,West,Corporate,Office Supplies,Product_187,3,51.02,91.71,0.15,233.86,80.8,Card 
ORD006967,2023-11-02,CUST8999,Erin Hobbs,South Loriberg,East,Home Office,Clothing,Product_172,1,52.43,66.54,0.3,46.58,-5.85,UPI
ORD006968,2024-06-30,CUST7512,Jeremy Roberts,New Margaret,South,Home Office,Clothing,Product_26,7,494.77,968.23,0.2,5422.09,1958.7,Net Banking
ORD006969,2024-11-27,CUST4709,James Harrington,Livingstonshire,North,Consumer,Office Supplies,Product_25,3,339.14,473.54,0.2,1136.5,119.08,
ORD006970,2025-12-30,CUST5406,Sonya Barker,Johnfurt,North,Corporate,Furniture,Product_64,3,154.12,237.61,0.15,605.91,143.55,UPI
ORD006971,2024-02-27,CUST1519,Michelle Gilmore,Port Johnburgh,East,Home Office,Sports,Product_112,5,166.31,335.97,0.2,1343.88,512.33,Card
ORD006972,2024-06-17,CUST6263,Diane Mason,Donovanland,East,Home Office,Clothing,Product_143,3,493.59,1014.53,0.2,2434.87,954.1,UPI
ORD006973,2024-05-17,CUST2619,Donna Schneider,Harveyland,North,Home Office,Office Supplies,Product_50,4,147.6,227.03,0.3,635.68,45.28,Net Banking
ORD006974,2024-03-27,CUST9241,Timothy Irwin,Weeksbury,SOUTH,Consumer,Office Supplies,Product_143,4,304.62,583.44,0.05,2217.07,998.59,Net Banking
ORD006975,2025-03-28,CUST1392,Ryan Mckee,Reedchester,,Corporate,Office Supplies,Product_70,7,428.07,510.2,0.3,2499.98,-496.51,
ORD006976,2023-06-24,CUST9422,Brittany Peck,Port Jesse,SOUTH,Consumer,Clothing,Product_182,5,352.18,730.76,0.1,3288.42,1527.52,UPI
ORD006977,2026-01-12,CUST3383,Michael Gillespie,Port Johnnyville,,Corporate,Sports,Product_149,3,223.02,484.88,0.0,1454.64,785.58,Cash
ORD006978,2025-01-14,CUST3295,Jacob Barnes,Taylorberg,North,Corporate,Clothing,Product_2,7,383.05,514.44,0.1,3240.97,559.62,Card
ORD006979,2026-02-21,CUST4773,Dawn Smith,Lake Dean,South,Corporate,Furniture,Product_55,6,379.0,438.04,0.0,2628.24,354.24,Card
ORD006980,2025-09-03,CUST2453,Joshua Paul,New Jasonhaven,East,Consumer,Office Supplies,Product_98,5,90.46,167.36,0.0,836.8,384.5,Cash
ORD006981,2024-03-23,CUST4219,Cody Smith,East Emily,West,Home Office,Office Supplies,Product_44,1,190.54,261.36,0.2,209.09,18.55,
ORD006982,2026-05-01,CUST8608,George Richardson,Paulberg,West,Consumer,Office Supplies,Product_90,2,482.57,760.43,0.1,1368.77,403.63,Net Banking
ORD006983,2025-07-02,CUST2826,Robert Little,Scottview,East,Consumer,Clothing,Product_57,6,195.36,404.94,0.15,2065.19,893.03,UPI
ORD006984,2024-07-16,CUST8916,Melissa Page,North Davidberg,North,Home Office,Clothing,Product_118,2,361.78,685.69,0.2,1097.1,373.54,Cash
ORD006985,2025-02-06,CUST2127,Ryan Martin,East Katelynfurt,West,Home Office,Sports,Product_18,6,261.5,512.1,0.15,2611.71,1042.71,Card
ORD006986,2024-09-15,CUST9548,Matthew Ford,Pamelachester,south,Consumer,Furniture,Product_105,5,494.46,640.76,0.3,2242.66,-229.64,UPI
ORD006987,2023-06-22,CUST5774,Sara Barnes,East Alecstad,West,Consumer,Clothing,Product_143,7,446.43,720.57,0.15,4287.39,1162.38,UPI
ORD006988,99-99-9999,CUST6359,Kristina Payne,Leonardmouth,East,Corporate,Electronics,Product_21,4,23.58,47.99,0.0,191.96,97.64,
ORD006989,2025-08-09,CUST1848,Jason Bridges,North Colleen,South,Corporate,Clothing,Product_30,3,223.78,393.36,0.1,1062.07,390.73,Cash
ORD006990,2024-10-16,CUST9610,John Thomas,South Makayla,East,Consumer,Furniture,Product_166,2,484.34,1043.5,0.1,1878.3,909.62,UPI
ORD006991,2026-02-07,CUST6528,Tina Davis,Marcside,South,Corporate,Electronics,Product_183,6,243.89,451.96,0.2,2169.41,706.07,Card
ORD006992,2025-10-27,CUST1942,Anthony Garza,South Brenda,South,Home Office,Office Supplies,Product_142,3,210.38,424.17,0.2,1018.01,386.87,Cash
ORD006993,2024-08-31,CUST4544,Jason Walker,Ricardohaven,East,Corporate,Office Supplies,Product_195,5,184.53,399.87,0.05,1899.38,976.73,Net Banking
ORD006994,2025-09-14,CUST1185,Charles Lucas,North Rachaelmouth,North,Consumer,Office Supplies,Product_27,7,269.94,590.23,0.15,3511.87,1622.29,Card
ORD006995,2026-02-11,CUST5209,Mary Adams,Michelleberg,,Home Office,Furniture,Product_121,3,195.46,396.43,0.15,1010.9,424.52,Cash
ORD006996,2025-09-24,CUST2923,Philip Jones,Brittanyhaven,south,Consumer,Sports,Product_134,6,65.55,84.79,0.15,432.43,39.13,Net Banking
ORD006997,2024-10-06,CUST8157,Brent Huang,South Nicoleside,West,Corporate,Sports,Product_152,7,76.57,140.86,0.3,690.21,154.22,Net Banking
ORD006998,2026-05-15,CUST9190,Julie Williams,Lake John,North,Home Office,Clothing,Product_53,4,90.48,137.1,0.1,493.56,131.64,UPI
ORD006999,2024-09-27,,,Garciaport,South,Consumer,Furniture,Product_164,1,271.82,304.35,0.1,273.92,2.1,UPI
ORD007000,2024-04-15,CUST2507,Ryan Poole,Andrewborough,South,Consumer,Furniture,Product_198,6,308.18,598.71,0.15,3053.42,1204.34,Cash
ORD007001,2025-01-12,CUST2604,Dawn Harvey,New Cindymouth,North,Consumer,Clothing,Product_159,3,444.91,927.83,0.2,2226.79,892.06,Card
ORD007002,2025-08-27,,,Florestown,South,Home Office,Clothing,Product_29,3,497.19,788.12,0.3,1655.05,163.48,Net Banking
ORD007003,2024-06-23,CUST2606,Riley Jacobs,Shawport,West,Corporate,Sports,Product_196,5,190.35,217.46,0.2,869.84,-81.91,UPI
ORD007004,2025-08-06,CUST7582,Kevin Robinson,Melissamouth,West,Home Office,Office Supplies,Product_126,4,374.67,705.9,0.3,1976.52,477.84,Cash
ORD007005,2024-05-02,CUST8985,Nancy Gonzalez,Robertsonbury,West,Consumer,Clothing,Product_113,7,216.73,393.63,0.05,2617.64,1100.53,Cash
ORD007006,2023-08-05,CUST4016,Tanya Beck,Elizabethstad,South,Home Office,Clothing,Product_22,4,96.13,126.84,0.2,405.89,21.37,Cash
ORD007007,2025-08-22,CUST4669,Kevin Joyce,Diazville,,Home Office,Furniture,Product_112,2,83.41,93.96,0.2,150.34,-16.48,Card
ORD007008,2026-06-05,CUST2010,Cynthia Dawson,North Ashleyberg,South,Consumer,Furniture,Product_54,1,11.12,12.69,0.05,12.06,0.94,Card
ORD007009,2024-09-17,CUST4152,Billy Stone,Port Gracechester,SOUTH,Home Office,Sports,Product_141,6,230.79,443.73,0.3,1863.67,478.93,Cash
ORD007010,2024-06-23,CUST5469,Jennifer Gutierrez,Lake Stacey,North,Home Office,Furniture,Product_91,5,35.08,62.38,0.0,311.9,136.5,Card
ORD007011,2024-09-24,CUST2400,Tyler Hester,Simsville,North,Home Office,Clothing,Product_4,4,455.67,840.3,0.1,3025.08,1202.4,Card
ORD007012,2026-03-16,CUST4749,Jennifer Mayo,New Michael,West,Corporate,Furniture,Product_146,5,234.69,500.25,0.0,2501.25,1327.8,UPI
ORD007013,2025-01-02,CUST1600,Amanda Aguilar,Chavezfort,East,Consumer,Clothing,Product_94,3,155.5,-100.0,0.05,631.47,164.97,
ORD007014,2025-08-31,CUST8733,William Hutchinson,Juarezfurt,East,Corporate,Electronics,Product_125,6,183.18,379.44,0.2,1821.31,722.23,Card
ORD007015,2023-09-03,CUST2957,Katie Brown,Jamieside,West,Consumer,Electronics,Product_134,2,349.11,619.28,0.15,1052.78,354.56,Cash
ORD007016,2026-04-18,CUST2161,Amber Henry,East Cassandra,West,Home Office,Furniture,Product_20,6,468.95,826.07,0.3,3469.49,655.79,Card
ORD007017,not_a_date,CUST5823,Ricky Kelly,New Brendaburgh,North,Consumer,Electronics,Product_128,1,109.53,182.25,0.2,145.8,36.27,UPI
ORD007018,2024-12-21,CUST9526,Claudia Morales,East Johnathan,,Home Office,Furniture,Product_189,4,215.06,267.57,0.1,963.25,103.01,Net Banking
ORD007019,2024-10-13,CUST4640,Blake Thomas,Andrewchester,South,Consumer,Clothing,Product_15,4,152.12,236.85,0.1,852.66,244.18,UPI
ORD007020,2025-06-24,CUST8536,Greg Harrison,Port Melindaberg,East,Home Office,Office Supplies,Product_54,7,439.52,540.82,0.0,3785.74,709.1,Cash
ORD007021,2025-11-12,CUST1959,Mark Carter,West Kathrynmouth,North,Home Office,Furniture,Product_52,6,296.07,567.54,0.15,2894.45,1118.03,
ORD007022,2025-12-03,CUST9596,Thomas Steele,Matthewville,South,Consumer,Office Supplies,Product_95,6,164.86,324.98,0.05,1852.39,863.23,UPI
ORD007023,2023-06-19,CUST7142,Scott Peterson,Jordanbury,East,Home Office,Clothing,Product_81,4,144.17,219.78,0.3,615.38,38.7,UPI
ORD007024,2025-03-04,CUST9888,Michelle Case,New Amytown,North,Corporate,Office Supplies,Product_147,4,424.21,880.13,0.15,2992.44,1295.6,UPI
ORD007025,2023-12-19,CUST8024,Gwendolyn Potter,Christinafurt,,Home Office,Clothing,Product_7,2,387.53,715.41,0.3,1001.57,226.51,Cash
ORD007026,2024/15/01,CUST9578,James Price,Jessicahaven,North,Corporate,Electronics,Product_95,5,138.14,176.58,0.1,794.61,103.91,Net Banking
ORD007027,2024-07-08,CUST8343,Morgan James,Adamsshire,south,Consumer,Sports,Product_61,6,341.57,454.56,0.15,2318.26,268.84,Cash
ORD007028,2025-12-13,CUST5224,Nichole Patel,Georgefurt,South,Home Office,Office Supplies,Product_21,1,465.29,918.03,0.2,734.42,269.13,Cash
ORD007029,2025-04-14,CUST2453,Pamela Campos,North Micheleberg,East,Consumer,Electronics,Product_82,3,299.38,368.03,0.15,938.48,40.34,UPI
ORD007030,2024-08-08,CUST2475,Mary Thomas,West Matthewfurt,,Home Office,Office Supplies,Product_127,5,24.79,44.66,0.15,189.8,65.85,
ORD007031,2025-10-08,CUST1705,Kevin Peck,Zunigaton,West,Consumer,Sports,Product_101,4,470.56,819.38,0.2,2622.02,739.78,Cash
ORD007032,2024-12-14,CUST5244,Scott Anderson,North Michael,North,Consumer,Office Supplies,Product_92,4,40.2,66.02,0.3,184.86,24.06,Cash
ORD007033,2025-11-29,CUST3933,Mark Orr,Bernardport,North,Consumer,Electronics,Product_79,7,394.57,494.44,0.0,3461.08,699.09,Card
ORD007034,2026-05-18,CUST1398,Gabriel Johnson,Davidshire,North,Home Office,Furniture,Product_71,2,179.04,392.25,0.3,549.15,191.07,Net Banking
ORD007035,2026-03-09,CUST6259,Juan Williams,Port Megan,East,Corporate,Furniture,Product_193,6,125.94,169.67,0.05,967.12,211.48,
ORD007036,2025-09-11,CUST7333,John Johnston,Matthewfort,South,Corporate,Electronics,Product_55,2,72.43,82.3,0.2,131.68,-13.18,UPI
ORD007037,2025-01-09,CUST8933,Kim Wright,Port Michellefurt,South,Corporate,Office Supplies,Product_125,4,16.67,-100.0,0.1,100.94,34.26,Net Banking
ORD007038,2025-11-04,CUST7408,Michael Clark,Jonesborough,south,Corporate,Electronics,Product_110,3,442.56,857.08,0.3,1799.87,472.19,Card
ORD007039,2026-05-05,CUST5537,Christopher Jones,Lopezfort,WEST,Home Office,Sports,Product_187,7,16.11,33.39,0.05,222.04,109.27,Net Banking
ORD007040,2023-12-17,CUST5046,Paul Smith,East Adamburgh,North,Consumer,Sports,Product_33,7,325.91,651.07,0.3,3190.24,908.87,Net Banking
ORD007041,2023-07-17,CUST3399,Crystal Allen MD,Youngview,,Home Office,Sports,Product_141,3,359.87,646.2,0.1,1744.74,665.13,UPI
ORD007042,2025-01-11,CUST4520,Kelly Walsh,West Julie,West,Home Office,Clothing,Product_164,1,73.08,119.48,0.0,119.48,46.4,Cash
ORD007043,2023-08-14,CUST4522,Nicholas Nicholson,,North,Consumer,Clothing,Product_194,1,344.9,647.92,0.0,647.92,303.02,UPI
ORD007044,2024-09-21,CUST9874,Larry Brown,Michaelside,North,Consumer,Office Supplies,Product_96,1,170.29,352.76,0.0,352.76,182.47,Cash
ORD007045,2024-03-13,CUST8663,Amanda Sweeney,Kevinchester,North,Home Office,Sports,Product_195,1,269.73,320.39,0.3,224.27,-45.46,UPI
ORD007046,2024-03-21,CUST4044,Joshua Davis,East Diane,North,Corporate,Electronics,Product_176,3,447.52,762.35,0.3,1600.94,258.38,Net Banking
ORD007047,2024-03-14,CUST7338,Savannah Wong,West Kyle,East,Consumer,Electronics,Product_55,4,351.45,481.3,0.3,1347.64,-58.16,
ORD007048,2025-10-25,,,Michaelshire,West,Consumer,Electronics,Product_108,6,344.02,388.16,0.1,2096.06,31.94,Cash
ORD007049,2023-07-30,CUST4954,Thomas Reilly,West Joyce,,Home Office,Electronics,Product_188,3,75.68,95.94,0.0,287.82,60.78,UPI
ORD007050,2026-02-06,CUST8325,Dr. Aaron Hernandez,,North,Home Office,Electronics,Product_45,7,449.81,918.92,0.15,5467.57,2318.9,Card
ORD007051,2023-11-29,CUST5197,Renee Johnson,Port Jeffrey,north,Corporate,Office Supplies,Product_2,7,340.34,443.05,0.0,3101.35,718.97,Net Banking
ORD007052,2024-03-15,CUST9399,Lauren Burton,Lake Nicole,North,Corporate,Office Supplies,Product_63,7,271.81,574.43,0.2,3216.81,1314.14,UPI
ORD007053,2024-12-31,CUST8338,Steven Carlson,Lake Matthew,South,Corporate,Sports,Product_131,7,129.4,179.42,0.15,1067.55,161.75,UPI
ORD007054,2023-10-27,CUST2149,Peter Wright,Dariusburgh,West,Corporate,Clothing,Product_44,4,96.37,162.61,0.2,520.35,134.87,Net Banking
ORD007055,2024-01-02,CUST2550,Mariah Peterson,Mcgeehaven,south,Consumer,Furniture,Product_62,6,450.83,959.52,0.3,4029.98,1325.0,UPI
ORD007056,2023-12-24,CUST2317,Jennifer Macias,Castillofurt,South,Corporate,Furniture,Product_22,2,458.77,774.25,0.3,1083.95,166.41,Card
ORD007057,2024-03-01,CUST6042,Laurie Davenport,Seanton,West,Consumer,Sports,Product_42,7,403.39,796.99,0.05,5299.98,2476.25,Card
ORD007058,2024-04-01,CUST5629,Michele Bell,Jessicastad,West,Consumer,Clothing,Product_127,6,351.37,450.26,0.0,2701.56,593.34,
ORD007059,2026-05-18,CUST3269,Heidi Ryan,Lake Michael,East,Consumer,Office Supplies,Product_148,7,234.79,285.38,0.1,1797.89,154.36,Cash
ORD007060,2025-08-04,CUST1235,Rebecca Thomas,New Angela,South,Consumer,Clothing,Product_72,2,387.43,513.5,0.1,924.3,149.44,Card
ORD007061,2026-01-28,CUST6386,Cheryl Peterson,South Meghanmouth,West,Home Office,Office Supplies,Product_63,1,24.68,36.24,0.2,28.99,4.31,Card
ORD007062,2026-03-23,CUST5429,Michelle Massey,Sheltonton,South,Consumer,Furniture,Product_104,2,120.56,208.33,0.1,374.99,133.87,Cash
ORD007063,2023-11-19,CUST2460,Lori Henry,Harrisfurt,West,Corporate,Furniture,Product_177,1,490.63,831.46,0.2,665.17,174.54,Cash
ORD007064,2024-03-06,CUST2097,David Wilkerson,Port Anthonyville,East,Home Office,Sports,Product_104,7,375.65,461.42,0.15,2745.45,115.9,Card
ORD007065,2025-02-22,CUST8250,Shannon Quinn,Bethhaven,West,Home Office,Sports,Product_64,1,186.38,307.19,0.3,215.03,28.65,Cash
ORD007066,2024-11-20,CUST2944,Gregg Watson,South Kevin,West,Home Office,Sports,Product_108,1,274.85,553.75,0.05,526.06,251.21,Card
ORD007067,2023-08-11,,,South Taylorview,West,Consumer,Sports,Product_2,2,92.64,185.44,0.0,370.88,185.6,Cash
ORD007068,2026-01-20,CUST8914,Darryl Mccormick,Port Timothy,West,Home Office,Office Supplies,Product_119,4,395.72,529.46,0.05,2011.95,429.07,
ORD007069,2026-02-20,CUST1736,Deborah Howard,Lisaborough,north,Home Office,Office Supplies,Product_150,5,384.59,599.34,0.1,2697.03,774.08,Net Banking
